id;title;opening;closing;short_desc;lat;lon;zone;type;infos;contact
r448;RU Kercado;010,010,010,010,010,000,000;0;Restaurant universitaire de Vannes Ouest, proche de: IUT, UCO, ICAM, ESC, et des étudiants des lycées alentours (St Paul, St Jo, Lesage, etc.). Prestations : Cuisine traditionnelle : menus complets, entrées et desserts variés.;47,64859;-2,78022;Vannes;resto;"<img src=""../../https@crous.parking.einden.com/static-images/cb11a09bbd9edd96049dcf9fd5f41eec.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Restaurant universitaire de Vannes Ouest, proche de: IUT, UCO, ICAM, ESC, et des étudiants des lycées alentours (St Paul, St Jo, Lesage, etc.). Prestations : Cuisine traditionnelle : menus complets, entrées et desserts variés.</p>
<h2>Horaires</h2><p>midi, de 11h45 à 13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Kercado </h2><p>78, Rue des Vénètes  56000 VANNES <br/><b>T&#233;l&#233;phone</b> :  02 97 46 09 08<br/><b>E-mail</b> : ru.vannes@crous-rennes.fr</p>"
r623;Cafet' Paquebot;010,010,010,010,010,000,000;0;Situé au RDC du bâtiment;47,7453734;-3,3865201;Lorient;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/c22ab00890ca7f366a1a3a6c56bb24da.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé au RDC du bâtiment</p>
<h2>Horaires</h2><p>Du Lundi au Vendredi
<br/>9h30-11h
<br/>11h30-13h30</p>
<h2>Moyen d'accès</h2><p>Bus
<br/>Parking</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' Paquebot</h2><p>10 rue Jean Zay 56000 Lorient</p>
r624;Cafet' Kerjulaude;010,010,010,010,010,000,000;0;Situé au RDC du Bâtiment Accés par la rue Kerjulaude;47,7415168;-3,3839752;Lorient;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/596833e96d3ebd62f70d71265f2ce702.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé au RDC du Bâtiment Accés par la rue Kerjulaude</p>
<h2>Horaires</h2><p>9h30-11h
<br/>11h30-15h30</p>
<h2>Moyen d'accès</h2><p>Bus
<br/>Parking</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' Kerjulaude</h2><p>7 rue des montagnes 56000 Lorient</p>
r452;La Restauration Universitaire à Lorient;010,010,010,010,010,000,000;0;Resto U aux fresques murales placées sous le signe du 7ème art. Self de 700 places   Menu   Trois formules : Espace Chaplin au rez-de-chaussée (salades, grillades, poisson...) Kiosque à sandwiches et plats à emporter  Self : Repas classique ou formule stea;47,743133;-3,388148;Lorient;resto;"<img src=""../../https@crous.parking.einden.com/static-images/5207349671f725562369cc641e463068.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Resto U aux fresques murales placées sous le signe du 7ème art. Self de 700 places   Menu   Trois formules : Espace Chaplin au rez-de-chaussée (salades, grillades, poisson...) Kiosque à sandwiches et plats à emporter  Self : Repas classique ou formule stea</p>
<h2>Pratique</h2><p>Des repas bio sont proposés dans le restaurant traditionnel.
<br/><br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>La Restauration Universitaire à Lorient</h2><p>37, rue de Lanveur  56100 LORIENT <br/><b>T&#233;l&#233;phone</b> : 02 97 87 17 57</p>"
r622;Cafet' St Maudé;110,110,110,110,110,000,000;0;Situé au RDC, bâtiment Sciences 1;47,746819;-3,393996;Lorient;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/754bf035807cd6cd2a09107bd16e4649.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé au RDC, bâtiment Sciences 1</p>
<h2>Horaires</h2><p>Du Lundi au Vendredi
<br/>9h30-11h
<br/>11h30-13h30</p>
<h2>Moyen d'accès</h2><p>Bus 
<br/>Parking</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' St Maudé</h2><p>rue de Saint Maudé 56000 Lorient</p>
r454;RU de Quimper;010,010,010,010,010,000,000;0;Situé en plein coeur de Quimper, le Resto U vous propose une restauration rapide en self.;47,982267;-4,097153;Quimper;resto;"<img src=""../../www.crous-rennes.fr/ezimagecatalogue/catalogue/variations/45-120x120.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé en plein coeur de Quimper, le Resto U vous propose une restauration rapide en self.</p>
<h2>Horaires</h2><p>midi</p>
<h2>Pratique</h2><p>Cafétéria du Resto U : ouverte du lundi au jeudi de 7h30 à 15h30 et le vendredi jusqu'à 14h30 <br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU de Quimper</h2><p>4 rue de l'Université  BP 1722  29107 QUIMPER cedex <br/><b>T&#233;l&#233;phone</b> : 02 98 90 61 18</p>"
r455;Cafet' Pierre Jakez Hélias;010,010,010,010,010,000,000;0;;47,972413;-4,090801;Quimper;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafet' Pierre Jakez Hélias</h2><p>18, av. de la Plage des Gueux  29000 Quimper <br/><b>T&#233;l&#233;phone</b> :  02 98 10 00 91 </p>"
r456;RU Kergoat;110,110,110,110,110,000,000;0;près des facs;48,400061;-4,506157;Brest;resto;"<img src=""../../https@crous.parking.einden.com/static-images/734d113dcc47602510c282c212ab9bed.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>près des facs</p>
<h2>Horaires</h2><p>midi et soir sauf vendredi</p>
<h2>Pratique</h2><p>Bistrot : dès 8h le matin<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Kergoat</h2><p>1 rue du Commandant Vibert  29200 BREST cedex <br/><b>T&#233;l&#233;phone</b> : 02 98 03 22 56</p>"
r457;Cafet' AES Brest;110,110,110,110,110,000,000;0;Propose : sandwiches salades tartes chaudes snacking viennoiseries;48,400859;-4,501043;Brest;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Propose : sandwiches salades tartes chaudes snacking viennoiseries</p>
<h2>Horaires</h2><p>de 8h à 17h</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' AES Brest</h2><p>Avenue Victor le Gorgeu, 29238 Brest Cedex 3 </p>
r458;Cafet' Sciences Brest;110,110,110,110,110,000,000;0;Propose : viennoiseries chaudes (cuites sur place) snacking sandwiches salades paninis lasagnes tartes chaudes;48,399605;-4,496995;Brest;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Propose : viennoiseries chaudes (cuites sur place) snacking sandwiches salades paninis lasagnes tartes chaudes</p>
<h2>Pratique</h2><p>La cafétéria reste ouverte aux étudiants de 7h à 20h (accès aux distributeurs automatiques de boissons et confiseries)
<br/><br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' Sciences Brest</h2><p>6 Avenue Victor le Gorgeu Brest</p>
r459;RU  L'Armen;010,010,010,010,010,000,000;0;Sur le plateau du Bouguen, près du pont Robert Schumann, du CLOUS, des résidences universitaires, de la salle culturelle et de la Faculté des Sciences et Techniques. Propose : un self grillades, cuisine du monde un self : pizzas et gratins une salle réserv;48,39818;-4,493626;Brest;resto;"<img src=""../../https@crous.parking.einden.com/static-images/e730ba480741f19d459514310c97e0c8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Sur le plateau du Bouguen, près du pont Robert Schumann, du CLOUS, des résidences universitaires, de la salle culturelle et de la Faculté des Sciences et Techniques. Propose : un self grillades, cuisine du monde un self : pizzas et gratins une salle réserv</p>
<h2>Horaires</h2><p>11h30-13h15</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Vente des tickets tous les midis, paiement par carte bancaire ou en espèces.<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU  L'Armen</h2><p>2 bis, Av. Le Gorgeu  29287 BREST cedex <br/><b>T&#233;l&#233;phone</b> :  02 98 03 39 21 </p>"
r460;Cafet' Médecine Brest;110,000,110,110,110,000,000;0;Propose: snacking sandwiches salades paninis viennoiseries;48,396998;-4,486244;Brest;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Propose: snacking sandwiches salades paninis viennoiseries</p>
<h2>Horaires</h2><p>de 8h30 à 17h30</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' Médecine Brest</h2><p>22 avenue Camille Desmoulins</p>
r461;RU Lannion Branly;011,011,011,011,010,000,000;0;Entièrement rénové, le restaurant universitaire Branly, situé à 3 km de Lannion, en direction de Perros Guirec, vous offre un espace de restauration convivial à 300 m de l'IUT, sur le campus de la Cité Universitaire. Service en self au resto U et restauran;48,75732;-3,451556;Lannion;resto;"<img src=""../../https@crous.parking.einden.com/static-images/f13e7c0627b2880fa9a4a3284afc5aaf.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Entièrement rénové, le restaurant universitaire Branly, situé à 3 km de Lannion, en direction de Perros Guirec, vous offre un espace de restauration convivial à 300 m de l'IUT, sur le campus de la Cité Universitaire. Service en self au resto U et restauran</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Lannion Branly</h2><p>Rue Edouard Branly BP 80242  22302 LANNION cedex <br/><b>T&#233;l&#233;phone</b> : 02 96 48 43 31</p>"
r462;Resto U Trégor;010,010,010,010,010,000,000;0;Situé en centre ville, derrière la gare, dans le quartier rive gauche, proche de l'ENSSAT;48,729205;-3,461512;Lannion;resto;"<img src=""../../https@crous.parking.einden.com/static-images/bf0e8cd483159059434ddc9612d08e09.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé en centre ville, derrière la gare, dans le quartier rive gauche, proche de l'ENSSAT </p>
<h2>Horaires</h2><p>de 12 à 14h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Resto U Trégor</h2><p>1, Rue Langonaval BP 80 313  22302 LANNION cedex <br/><b>T&#233;l&#233;phone</b> : 02 96 46 51 21 </p>"
r463;Restaurant Universitaire antenne de St Brieuc;010,010,010,010,010,000,000;0;;48,511757;-2,755705;Saint Brieuc;resto;"<img src=""../../https@crous.parking.einden.com/static-images/e98309c0729c8052ddf308f61bb14227.jpg"" class=""image-batiment"" />
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Restaurant Universitaire antenne de St Brieuc</h2><p>1, Boulevard Waldeck Rousseau  22000 Saint-Brieuc<br/><b>T&#233;l&#233;phone</b> : 02.96.52.12.78 </p>"
r464;Cafet' Mazier;110,110,110,110,010,000,000;0;Située au coeur du campus, la Cafétéria vous propose une restauration rapide : sandwiches, snack, salades, frites, paninis, boissons chaudes et froides.;48,512297;-2,739955;Saint Brieuc;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Située au coeur du campus, la Cafétéria vous propose une restauration rapide : sandwiches, snack, salades, frites, paninis, boissons chaudes et froides.</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafet' Mazier</h2><p>Rue Henry Wallon  22000 SAINT BRIEUC <br/><b>T&#233;l&#233;phone</b> : 02 96 52 16 46 </p>"
r465;RU SAINT MALO;010,010,010,010,010,000,000;0;Situé à proximité de l'IUT, le resto U de Saint-malo vous propose une restauration traditionnelle.;48,656727;-1,974173;Saint Malo;resto;"<img src=""../../https@crous.parking.einden.com/static-images/fbf154bed497b93ab071afcaed7fafdd.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé à proximité de l'IUT, le resto U de Saint-malo vous propose une restauration traditionnelle. </p>
<h2>Horaires</h2><p>midi</p>
<h2>Moyen d'accès</h2><p>Bus arrêt « Duguay-Trouin » ou « Herbage » </p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>RU SAINT MALO</h2><p>3 bis, rue Henri Lemarié  35400 SAINT MALO </p>
r566;RU KER LANN;011,010,010,010,010,000,000;0;Campus de Ker Lann;48,0448384;-1,7436425;Bruz;resto;"<img src=""../../https@crous.parking.einden.com/static-images/bbc113f97574a4bcae5e9ecef5b8dcc9.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus de Ker Lann</p>
<h2>Horaires</h2><p>Self: 11h30-13h30
<br/>Cafétéria : 11h30-14h</p>
<h2>Moyen d'accès</h2><p>Bus KLEXPRESS, 57</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU KER LANN</h2><p>Campus de Ker Lann<br/><b>T&#233;l&#233;phone</b> : 02 99 05 06 30<br/><b>E-mail</b> : ru.bruz@crous-rennes.fr</p>"
